RespondentID,Consent,Age,MOSTRECENTyearofstudy,ConsideringUniversityinFuture,GoodunderstandingofPhilosophy,GoodunderstandingofSociology,GoodunderstandingofPsychology,GoodunderstandingofHistory,GoodunderstandingofEthics,GoodunderstandingofTheology,GoodunderstandingofReligiousStudies,GoodunderstandingofPolitics,GoodunderstandingofEnglish,GoodunderstandingofMath,GoodunderstandingofComputerScience,GoodunderstandingofBusiness,InterestinstudyingPhilosophy,InterestinstudyingSociaology,InterestedinStudyingPsychology,InterestedinstudyingHistory,InterestedinstudyingEthics,InterestedinstudyingTheology,InterestedinstudyingReligiousStudies,InterestedinstudyingPolitics,InterestedinstudyingEnglish,InterestedinstudyingMath,InterestedinstudyingComputerScience,InterestedinstudyingBusiness,Philosophyemployability,Sociologyemployability,PsychologyEmployability,Historyemployability,Ethicsemployability,Theologyemployability,ReligiousStudiesemployability,Politicsemployability,Englishemployability,Mathemployability,ComputerScienceemployability,Businessemployability,Theologyasubjectforreligiouspeople,Religionasubjectforreligiouspeople,TheologydegreeincludesPrefernottosay,TheologydegreeincludesPsychology,TheologydegreeincludesArts,TheologydegreeincludesSociology,TheologydegreeincludesPolitics,TheologydegreeincludesHistory,TheologydegreeincludesPhilosophy,TheologydegreeincludesEthics,TheologydegreeincludesArchaeology,TheologydegreeincludesTextualStudies,TheologydegreeincludesLiterature,TheologydegreeincludesLaw,TheologydegreeincludesEconomics,TheologydegreeincludesScience,ReligiousStudiesdegreeincludesPrefernottosay,ReligiousstudiesdegreeincludesPsychology,ReligiousstudiesdegreeincludesArts,ReligiousstudiesdegreeincludesSociology,ReligiousstudiesdegreeincludesPolitics,ReligiousstudiesdegreeincludesHistory,ReligiousstudiesdegreeincludesPhilosophy,ReligiousstudiesdegreeincludesEthics,ReligiousstudiesdegreeincludesArchaeology,ReligiousstudiesdegreeincludesTectualstudies,ReligiousstudiesdegreeincludesLiterature,ReligiousstudiesdegreeincludesLaw,ReligiousstudiesdegreeincludesEconomics,ReligiousstudiesdegreeincludesScience,PhilosophydegreeincludesPrefernottosay,PhilosophydegreeincludesPolitics,PhilosophydegreeincludesHistory,PhilosophydegreeincludesEthics,PhilosophydegreeincludesTheology,PhilosophydegreeincludesReligion,PhilosophydegreeincludesLaw,PhilosophydegreeincludesEconomics,PhilosophydegreeincludesMath,PhilosophydegreeincludesLogic,CurrentlyorintendingtostudyAlevelreligiousstudies,GCSEReligiousStudies,GCSEReligiousStudiesreasonprefernottosay,GCSEReligiousstudieswantedto,GCSEreligiousstudiesparentswanted,GCSEreligiousstudiescompulsory,Gender,Ethnicity,EthnicityOther,ReligiousAffliation,ReligiousAffiliationOther
12778867481,1,3,2,1,1,1,1,1,1,1,1,1,1,5,4,2,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,2,1,2,1,4,2,5,5,4,3,4, ,1, , , ,5,6,7,8, , , , , , , , , ,4, ,6,7, ,9,10,11, , , ,1, , ,4, , , , ,9,2,2, , , , ,1,6, ,1, 
12778856982,1,2,2,1,3,3,4,4,2,2,2,4,4,5,5,4,2,1,1,1,2,1,1,2,1,5,5,2,4,3,4,4,3,4,3,5,5,5,5,5,1,1, , , ,3, , ,6,7, ,9, , , , , , , , , , ,6,7, ,9,10, , , , ,1, ,3,4,5, , , , ,2,1, , , ,3,1,14, ,5, 
12778851143,1,2,1,1,4,3,4,5,4,1,5,3,5,5,5,4,3,2,2,2,2,2,3,1,2,3,3,4,4,2,4,4,3,2,4,3,4,5,5,5,3,4, , ,2, , , ,6, , , , , , , , ,1,2, , ,5,6,7, ,9,10, , , , ,1, ,3,4,5,6, , ,9,1,1, , , ,3,1,3, ,11, 
12778846959,1,2,1,1,2,2,2,4,2,2,2,4,2,4,1,5,4,1,1,4,2,2,2,5,2,3,1,1,3,1,4,5,1,1,1,4,5,5,5,4,3,2, , ,2,3, , , ,7, , ,10, , , , , , , , , ,6,7, ,9,10, , , , , , ,3,4, , , , ,9,2,2, , , , ,1,3, ,11, 
12778838708,1,3,2,2,3,4,5,5,4,1,2,3,2,2,1,2,1,2,5,4,2,1,1,2,1,1,1,1,2,2,4,2,2,1,2,3,3,5,4,4,3,3, , , ,3, , ,6,7,8, , , , , , , , , , , ,6,7, , , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,1,14, ,2, 
12778837811,1,3,2,1,2,4,4,4,2,2,4,5,4,5,4,2,2,2,3,1,4,1,2,4,2,4,2,1,2,3,3,2,2,2,2,4,2,5,5,3,2,4, , , ,3, ,5, ,7,8,9, , , , , , , ,3, ,5,6,7,8,9,10,11, , , , ,2,3,4,5,6, , ,9,2,1, , , ,3,1,14, ,2, 
12778834284,1,2,1,1,2,2,2,3,2,1,3,1,3,4,3,2,2,1,1,1,2,1,1,1,1,4,2,2,3,3,5,2,3,2,2,3,4,5,5,5,4,5,0, , , , , , , , , , , , , , , , , , ,5,6,7, , , , , , , ,1, ,3, ,5,6, , , ,2,2, , , , ,1,14, ,2, 
12778832993,1,2,1,1,1,1,1,5,1,1,5,1,4,5,1,1,1,1,1,3,1,1,3,1,1,4,1,1,3,3,3,5,3,3,3,0,4,2,2,4,1,1, ,1, ,3, , ,6,7, , , ,11,12, , ,1, , , ,5, ,7, ,9, , , ,13, ,1,2,3,4, , ,7, ,9,2,1, , , ,3,1,7, ,11, 
12778830557,1,3,2,2, ,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,3,1,1,1,1,3,5,4,5,5, ,1, ,3,4,5,6,7,8, , , , , , ,1, ,3,4,5,6,7, , ,10, , , , ,1,2,3,4,5,6,7, ,9,2,2, , , , ,1,14, ,17, 
12778818905,1,3,2,2,3,3,4,3,2,3,3,5,3,5,4,3,2,2,2,2,2,2,2,3,1,3,3,2,3,4,4,4,3,1,3,2,3,4,5,5,3,3, , ,2, ,4,5,6,7, ,9,10,11, , , , , ,3, ,5,6,7, , , ,11, , , ,1,2,3,4,5,6, , ,9,2,1, , , ,3,1,14, ,2, 
12778808402,1,3,2,3,3,4,4,4,3,4,3,4,4,4,5,4,3,4,4,3,3,3,3,3,4,4,5,4,0,0,5,5,0,0,0,4,5,5,5,5,0,5,0, , , , , , , , , , , , , , , , , , ,5, , , ,9, , , , ,0, , , , , , , , , ,2,2, , , , ,1,14, ,15, 
12778802419,1,3,3,1,3,3,3,5,4,3,4,5,5,5,5,4,1,3,4,3,2,1,2,3,3,5,5,4,2,5,5,3,1,2,2,5,3,5,5,5,1,1, , , ,3, ,5,6,7, , ,10,11, , , , , , ,4,5,6,7,8,9,10,11, , , ,1, ,3,4,5,6, , ,9,2,1, , , ,3,1,14, ,5, 
12778800432,1,3,2,1,3,3,3,5,3,4,3,5,5,4,3,2,3,1,1,5,1,1,1,4,4,1,1,1,3,3,3,4,2,2,2,4,3,3,4,4,1,1, ,1,2,3,4,5,6,7,8,9,10,11, , , ,1,2,3,4,5,6,7,8,9,10,11, , , ,1,2,3,4,5,6,7,8,9,2,1, , , ,3,1,14, ,1, 
12778792639,1,3,2,1,4,5,3,4,2,4,4,4, ,5,5,4,2,2,3,2,1,1,1,4,2,2,3,4,2,3,4,2,1,2,2,4,2,5,5,3,2,2, ,1,2,3,4,5,6,7, , ,10,11, , , , ,2, , ,5,6,7,8,9,10,11, ,13, ,1,2,3,4,5,6, , ,9,2,2, , , , ,1,14, ,2, 
12778790152,1,2,2,2,2,3,2,2,2,1,2,4,3,4,4,5,2,2,2,2,2,2,2,4,2,1,1,5,0,0,0,0,0,0,0,4,0,3,4,5,0,0,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,0, , , , , , , , , ,2,2, , , , ,1,2, ,9, 
12778786799,1,3,2,1,5,3,1,3,4,3,4,3,3,4,3,3,3,3,2,2,3,4,4,3,2,1,2,3,3,2, ,2,2,2,2,2,1,4,3,2,1,2, , , , , , ,6,7, , , , , , , , , , , , ,6,7, , , , , , , , , ,3,4,5, , , ,9,2,1, , , ,3,1,3, ,11, 
12778773936,1,2,1,1,4,5,5,5,4,4,5,5,5,4,4,5,4,5,5,1,4,3,1,2,2,1,2,2,3,3,4,2,4,4,3,3,5,5,5,5,1,1, ,1, , , , ,6, , , , , ,12,13, ,1, , ,4,5,6,7, , , ,11, , , ,1,2,3,4, ,6, , ,9,2,2, , , , ,1,14, ,17, 
12778769621,1,2,1,1,4,4,4,4,5,4,4,4,5,5,3,4,4,2,2,5,4,3,2,5,3,1,3,4,2,1,3,4,4,2,2,3,4,5,5,3,1,1, , , , , , ,6,7, ,9,10, , , , ,1, ,3,4,5,6,7,8,9,10, , , , , , ,3, , , , ,8,9,2,1, ,1, , ,1,3, ,11, 
12778681687,1,3,3,1,2,4,5,5,3,2,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,1,1,2,3,4,5,5,5,1,1, , , , , , ,6,7, , , , , , , , , , , , ,6,7, , , , , , , , , ,3,4, , , , ,9,2,1, ,1, , ,1,14, ,12, 
12778593798,1,3,2,1, ,5,2,4, ,0,4,4,4,5,4,5,2,4,2,2,1,2,4,3,2,2,4,5,3,2,4,3,3,2,4,3,3,5,5,5,3,3,0, , , , , , , , , , , , , , , , , , ,5,6,7, ,9, ,11, ,13, , ,2, , ,5, ,7, , ,2,1, , , ,3,1,2, ,11, 
12778563833,1,3,2,2,2,4,5,4,3,2,3,5,4,4,2,2,2,2,4,2,2,2,2,4,2,2,2,4, ,1,4,1,0,3,0,5,3, ,3,4,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12778450402,1,3,2,1,2,1,1,1,2,1,1,3,2,5,5,3,1,1,1,1,2,1,1,2,1,5,4,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,0, , , , , , , , , ,2,2, , , , ,1,4, ,11, 
12778421430,1,2,1,1,5,4,3,5,4,5,4,5,5,5,5,4,3,3,3,5,5,5,3,5,5,5,5,3,4,4,4,5, ,4,4,5,5,5,5,4,1,1, , , , , ,5, ,7, ,9,10, , , , , , ,3, , ,6,7, , , ,11,12, , , , ,3,4,5, , , ,9,2,2, , , , ,1,14, ,1, 
12778420755,1,3,2,1,1,3,5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0, ,0,0, , ,2, ,4,5, ,7, , ,10,11, , , , ,2, ,4,5, ,7, , , , , , , , , , ,4, , , , ,9,2,2, , , , ,1, , ,17, 
12778405321,1,3,2,2,3,4,5,5,3,3,4,4,5,5,4,5,1,2,4,3,1,1,1,4,2,3,3,4,2,1,3,5,2,2,4,5,5,5,5,5,4,2, ,1, ,3,4,5,6, , , ,10,11, , , ,1, ,3,4,5,6,7, , ,10,11, , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,2,0, ,17, 
12778008177,1,2,1,1,2,3,5,3,4,4,1,2,4,5,4,4,1,1,4,1,1,1,1,1,1,5,4,1,3,3,4,2,4,3,1,3,2,5,5,5,1,1, , , , , ,5,6,7, ,9,10, , , , , , , , ,5,6,7, ,9, , , , , , ,2,3,4, , , , ,9,2,1, , ,2, ,2,0, ,17, 
12776733948,1,3,1,1,1,1,1,1,1,1,2,1,4,5,1,4,1,1,1,1,1,1,1,1,4,5,1,2,4,3,3,4,3,3,2,4,5,5,3,4,3,3, , , , , ,5, , , , , , , , , , , , ,4, , ,7, , , , , , , , , ,3,4, , , , , ,2,2, , , , ,2,7, ,5, 
12776388219,1,2,1,1, ,1,4,4,1,1,4,4,2,5,4,1,4,1,2,1,1,1,1,4,1,5,5,1,4,4,4,3,3,3,1,4,2,5,5,1,3,1, ,1, ,3, ,5, , , ,9,10, , , , , , , ,4,5,6,7, , ,10, , , , , ,2,3,4, , , , ,9,2,2, , , , ,1,14, ,1, 
12776308808,1,4,2,1,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,1,5,5,2,2,1,2,2,4,4,2,1,2,4,2,4,5,5,5,4, , , ,3, ,5,6, , ,9,10, , , , , , , , ,5, , ,8,9, , , , , ,1,2,3,4,5,6, , ,9,2,2, , , , ,1,17, ,17, 
12776227983,1,2,1,1,2,2,3,4,2,2,5,3,5,5,5,2,2,3,5,2,3,2,3,1,2,1,4,2,2,3,3,4,2,2,3,2,5,5,5,4,1,1, , , ,3, ,5,6,7, , , , , , , , , ,3, ,5,6,7, , , , , , , , ,2,3,4,5,6, , ,9,2,1, ,1, , ,2,14, ,2, 
12776128384,1,3,2,1,3,4,5,5,3,2,3,2,5,4,2,2,3,4,5,4,3,2,1,2,5,2,1,1,2,5,5,2,3,2,2,4,3,5,3,5,3,3, , , , , , ,6, , ,9, , , , , , , ,3, , ,6, , ,9, , , , , ,1, ,3,4,5, , , ,9,2,2, , , , ,2,14, ,2, 
12775124145,1,3,2,1,3,5,5,4,2,2,4,2,4,4,4,4,2,4,5,2,2,2,2,2,4,2,4,4,3,2,5,5,2,3,3,4,4,5,5,5,0,4,0, , , , , , , , , , , , , , ,1, , ,4,5, ,7, , , ,11, ,13, , , ,3,4,5,6, , ,9,2,2, , , , ,2,4, ,11, 
12775009473,1,2,1,1,4,2,4,4,3,1,3,4,5,5,5,4,3,4,4,3,2,3,2,3,5,4,5,4,3,4,4,3,3,1,1,4,1,5,5,5,1,1, ,1, ,3, ,5,6,7, ,9, , , , , ,1, ,3,4,5, , , ,9,10, , , , ,1,2,3,4,5, ,7, ,9,2,2, , , , ,2,3, ,11, 
12774983544,1,2,1,1,4,3,3,5,4,3,4,4,5,5,5,2,4,3,2,2,3,3,2,3,4,5,5,4,1,1,3,3,1,1,1,3,3,5,5,4,3,1, , , ,3, , ,6,7, ,9,10, , , , , , ,3, ,5,6,7, ,9,10,11, , , ,1, ,3,4,5,6, ,8,9,2,1, ,1, , ,2,2, ,1, 
12774786235,1,4,3,1,4,4,5,5,3,3,4,3,4,4,3,3,2,1,2,5,2,2,2,1,1,1,1,2,3,3,5,5,3,2,2,4,5,5,5,5, ,4, , , ,3, , ,6,7, , , , , , , , , , , , ,6,7, , , , , , , , ,2, ,4, , , , , ,2,2, , , , ,2,5, ,1, 
12773680439,1,2,1,1,2,2,2,4,2,2,4,3,4,4,3,4,2,3,2,2,2,2,4,2,4,3,2,4,3,4,3,3,0,0,2,4,3,5,4,4,1,1, , , , , ,5,6, , , ,10, , , , , , ,3,4,5,6,7, , , , , , , , ,2,3, ,5, , , , ,2,1, , , ,3,2,4, ,11, 
12773641398,1,2,1,1,2,2,4,2,3,1,1,1,3,5,4,5,2,3,4,2,2,2,1,2,3,5,4,4,1,2,3,2,3,3,1,5,4,4,5,5,3,3, , , ,3,4, ,6, ,8,9,10, , , , , , ,3, , ,6,7, , , , , , , , , ,3,4,5, , , ,9,2,2, , , , ,1,2, ,5, 
12773533407,1,4,3,1,2,2,4,4,2,1,4,2,4,4,2,4,1,2,2,1,1,3,1,1,1,1,1,1,2,3,4,2,2,0,2,3,3,5,4,3,1,1, , , , , , , ,7, ,9,10, , , , , , , ,4,5,6,7, ,9,10,11, , , , ,2,3, ,5,6, , ,9,2,2, , , , ,2,14, ,2, 
12773213299,1,3,3,1,5,3,5,5,5,4,1,5,5,5,1,4,3,3,3,5,3,2,1,5,4,1,1,4,2,2,4,3,2,4,1,4,3,5,5,5,1,2, , , , , , ,6,7,8,9,10, , , , , , , , , , ,7,8,9,10, , , , , ,2,3,4,5, , , ,9,2,2, , , , ,1,2, ,1, 
12773179445,1,3,2,2,2,2,1,3,2,1,2,4,4,4,5,5,1,1,1,1,1,1,1,1,1,1,2,4,2,4,4,4,3,2,1,5,5,5,5,5,1,2, , , , , ,5,6, , , ,10, , , , ,1, , , ,5,6, , , ,10, , , , , ,2, ,4,5, , , , ,2,2, , , , ,1,14, ,2, 
12772515396,1,3,3,1,2,4,5,4,3,2,4,4,3,5,5,4,1,3,4,1,1,1,1,1,1,2,5,3,2,3,3,1,2,2,1,1,3,3,5,3,3,1,0, , , , , , , , , , , , , , , , ,3, ,5, , , , ,10, , , , , ,2,3,4, , , , , ,2,2, , , , ,2,14, ,17, 
12772253413,1,2,1,3,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3,1,4,2,1,1,2,1,2,4,3,3,0, , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , ,3, , , ,7, ,9,2,2, , , , ,2,14, ,17, 
12772250775,1,2,1,1,2,3,2,2,2,1,4,1,4,3,4,3,1,2,1,1,2,2,3,2,1,2,3,4,3,4,3,2,0,0,3,4,2,5,5,5,1,1, , , , , , , ,7, ,9, , , , , , , , ,4,5, ,7, , , , , , , , ,2,3,4,5, , , , ,2,1, , , ,3,2,7, ,5, 
12770650499,1,3,2,1,4,4,4,3,2,1,4,2,3,5,2,3,1,1,3,1,1,1,1,1,1,4,1,2,2,3,3,2,2,3,2,3,3,4,5,3,1,4, ,1, ,3,4, ,6,7, , , , , ,13, ,1, ,3,4,5,6,7, , ,10, , ,13, ,1, ,3,4,5,6, ,8,9,2,1, ,1, , ,2,2, ,11, 
12770433881,1,3,2,1,4,4,4,4,3,2,4,3,4,4,4,5,2,3,4,1,3,3,1,3,1,2,1,4,3,4,5,1,3,3,2,4,2,5,5,5,1,1, , , , , , , , , , , , , , , , , ,3, ,5,6,7, , ,10,11, , , , ,2,3,4,5,6, , ,9,2,1, , , ,3,2,7, ,0, 
12770404440,1,4,3,1,4,3,3,5,4,4,4,4,5,5,3,3,2,2,2,3,2,2,2,2,3,4,2,2,3,2,2,3,2,3,3,3,4,5,5,4,1,2, , ,2, , , , ,7, ,9,10, , , , , ,2, , ,5,6,7, ,9,10, , , , ,1,2,3,4, , , , , ,2,1, , , ,3,2,14, ,5, 
12769668362,1,2,1,1,4,2,4,3,2,4,4,2,4,4,3,2,4,3,4,2,2,4,2,2,1,4,2,2,2,4,3,3,4,3,4,3,4,5,5,4,1,1, ,1,2,3,4, ,6,7, , , , , ,13, ,1,2,3, ,5,6,7, ,9, , , ,13, ,1,2,3,4,5,6, , ,9,2,1, , , ,3,2,4, ,11, 
12769498656,1,4,3,1,5,4,5,5,4,4,5,5,5,5,5,5, ,2,3,5,3,3,4,4,4,1,1,2,3,4,5,4,2,2,3, ,5,4,5,4,1,2, , ,2, , ,5,6, , , ,10, , , , , ,2, , ,5,6,7, ,9, , , , , , ,2,3,4,5, , , , ,2,1, , , ,3,2,14, ,5, 
12769278181,1,3,3,3,2,4,4,3,2,1,1, ,4,4,2,2,4,4,4,4,4,3,2,4,5,4,4,4,1,2,1,2,1,1,1,3,2,4,5,4,0,0, , , , , , ,6,7, , , , , , , , , , ,4, , , , , , , , , , , , ,3, , , , , ,9,2,2, , , , ,2,14, ,17, 
12769260391,1,4,3,1,1,2,3,3,1,1,3,1,3,5,4,4,1,1,2,1,1,3,1,1,1,5,4,3,3,4,4,3,3,3,4,5,3,5,5,4,1,1, ,1, ,3, , , , ,8,9, , ,12, , ,1, , , ,5,6,7, , , , , , , ,1,2,3, , , , , ,9,2,2, , , , ,2,17, ,5, 
12769200495,1,3,2,1,2,2,2,2,3,2,3,1,3,4,3,2,2,2,3,1,3,1,1,2,1,4,3,3,2,4,4,2,3,3,2,4,2,5,5,4,2,1, ,1, , , ,5, ,7, , , ,11, ,13, , , ,3, ,5,6, , , , , , , , , ,2,3,4,5,6, , , ,2,1, , , ,3,2,14, ,2, 
12769185130,1,2,2,3,2,2,3,4,2,1,3,3,4,5,3,4,3,3,4,1,2,2,2,3,1,2,3,4,3,3,4,3,3,3,3,4,3,3,4,4,0,1,0, , , , , , , , , , , , , , , , , , ,5,6,7, , , ,11, , ,0, , , , , , , , , ,2,2, , , , ,1,7, ,5, 
12769156592,1,4,3,1,2,4,2,4,2,2,2,2,5,5,4,2,4,1,1,1,1,1,1,1,2,4,2,1,1,3,3,3,1,1,1,4,3,5,5,5,2,3, , , , , ,5,6, ,8,9, , , ,13, , ,2, , ,5,6, ,8,9, , , , , , ,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,17, 
12769067309,1,3,2,1,3,1,2,4,2,3,3,4,5,5,4,4,4,3,2,2,2,4,1,5,3,4,3,5,1,2,1,3,1,1,2,4,2,5,5,5,5,1, , , ,3, ,5,6,7, ,9,10, , , , , , , , , , ,7, ,9, , , , , ,1,2,3,4,5,6,7, ,9,2,2, , , , ,2,7, ,5, 
12768316286,1,4,2,1,5,4,5,5,2,4,4,4,4,5,5,5,4,4,4,5,3,1,1,5,4,2,2,4,2,4,4,2,2,4,4,4,4,5,5,5,1,1, ,1, ,3,4,5,6,7, ,9,10, , , , ,1, ,3, ,5,6,7, ,9,10, , , , ,1,2,3,4,5,6, ,8,9,2,2, , , , ,2,5, ,1, 
12768073120,1,4,3,3,2,4,4,4,4,1,4,1,4,5,5,4,1,1,1,1,1,1,1,1,1,1,5,4,2,3,3,3,3,2,3,3,3,5,5,4,1,1, , , ,3, ,5,6,7, ,9,10, , ,13, , ,2,3, ,5,6,7, ,9, , , , , ,1,2,3,4,5,6, , ,9,2,1, , , ,3,2,2, ,11, 
12767814574,1,3,2,1,3,3,4,4,5,2,4,4,3,5,5,4,3,2,3,2,3,3,3,3,2,5,5,3,3,3,3,2,2,3,2,5,3,5,5,5,1,1, , ,2,3,4,5,6,7,8, ,10, , ,13, ,1,2,3,4,5,6,7,8, ,10, , , , ,1,2,3,4,5, , , ,9,2,1, , , ,3,2,6, ,4, 
12767785927,1,2,1,1,2,2,2,5,2,1,4,4,5,5,4,3,2,2,2,1,1,0,1,2,1,5,2,2,2,3,3,3,2,0,2,3,5,5,5,5,0,1,0, , , , , , , , , , , , , , , , , ,4,5, ,7, ,9, ,11, ,13, , , ,3, , , , , ,9,2,2, , , , ,2,9, ,0, 
12767651724,1,3,2,2,4,4,5,5,3,1,4,4,4,4,4,5,1,1,4,1,1,1,1,1,1,2,1,3,1,3,3,2,1,1,1,4,4,5,3,5,0,1, , , , , , ,6,7, , , , , , , , , , , ,5,6, , , , , , , , , ,2,3,4,5, , , ,9,2,2, , , , ,2,14, ,17, 
12767625379,1,4,3,1,4,4,5,4,4,4,4,3,2,3,2,3,4,4,5,2,4,4,4,2,2,1,1,2,4,5,5,4,4,4,4,4,5,4,5,5,3,3, , , , , ,5,6,7, ,9, , , , , , , , , ,5,6,7, ,9, , , , , , , ,3,4,5, , , , ,2,1, ,1, ,3,2,14, ,1, 
12767608164,1,4,3,1,4,3,4,3,2,1,3,2,5,5,5,3,4,1,2,1,2,3,1,1,2,3,4,2,2,2,3,3,2,2,2,4,3,4,5,5,3,2, ,1, ,3, , ,6,7, ,9, , , , , , ,2,3, , ,6, , ,9,10, , , , ,1,2,3, , , , , , ,2,2, , , , ,2,12, ,15, 
12767484295,1,4,3,1,3,4,3,4,3,2,3,4,5,4,4,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,4,2,4,4,4,1,1, , , ,3, , ,6,7, , , , , , , , , ,3, , ,6,7, , , , , ,13, ,1, ,3,4,5, , , ,9,2,1, , , ,3,2,2, ,1, 
12767442506,1,2,2,1,3,2,4,4,3,4,3,3,5,4,2,2,3,4,4,3,4,5,5,4,5,3,1,2,2,2,4,3,3,3,2,4,3,4,5,4,1,1, , ,2, ,4,5,6, , , ,10,11, , , ,1,2,3,4,5,6,7, ,9,10,11, , , , ,2,3,4,5,6, , ,9,2,1, , , ,3,2,14, ,1, 
12767411842,1,2,1,2,2,1,2,4,1,1,3,2,4,5,1,4,2,1,3,1,2,3,1,1,1,4,4,4,2,3,4,3,3,2,2,5,5,5,5,3,1,1, , , , ,4,5,6,7, , ,10, , , , , , , , , ,6,7, , ,10, , , , ,1, ,3,4,5, , , ,9,2,1, , , ,3,2,7, ,5, 
12767143311,1,4,3,1,2,2,4,5,4,1,4,3,5,5,4,3,1,1,1,1,1,1,1,1,4,1,1,1,2,4,3,4,2,2,2,4,3,4,2,4,1,1, , , , , , , , , , , , , , , , ,2, , ,5, ,7, , ,10, , , , , , , ,4, , , , ,9,2,1, , , ,3,2,14, ,2, 
12767130560,1,2,1,1,2,2,4,4,1,2,4,4,4,5,4,4,4,2,2,1,2,2,1,2,1,5,5,4,3,3,4,2,3,2,2,4,3,5,5,4,3,3, , , ,3, , ,6,7, ,9,10, , , , , ,2, , ,5,6,7, ,9,10, , , , ,1,2,3,4,5, , , , ,2,1, , , ,3,2,14, ,2, 
12766939305,1,4,3,1,2,1,3,5,1,2,4,4,4,5,1,2,2,3,4,5,2,2,2,2,1,5,1,2,2,3,4,4,2,1,4,4,5,5,5,5,3,1, , , ,3,4,5,6,7, , , , , , , , , ,3, , ,6,7, , , , , , , , ,2,3,4, , , , ,9,2,1, , , ,3,2,15, ,5, 
12766785314,1,2,1,1,3,4,5,5,2,2,5,4,5,5,5,4,3,4,4,3,1,2,1,2,1,2,1,4,1,4,5,3,1,2,3,2,4,5,5,5,1,1, ,1, , , ,5,6, , , ,10, , , , ,1, ,3, ,5,6,7,8, , , , , , ,1,2,3,4,5, , , , ,2,2, , , , ,2,7, ,2, 
12766714422,1,3,2,1,4,2,2,4,4,3,4,4,4,5,5,3,3,2,3,3,2,3,3,2,1,5,5,3,3,2,3,4,2,2,2,3,3,4,5,4,3,1, , , , , ,5,6, , ,9, , , , , , ,2,3, ,5,6, , ,9,10, , , , , ,2,3,4,5, , , ,9,2,1, , , ,3,1,2, ,5, 
12766662861,1,2,1,1,2,2,2,4,2,2,4,2,4,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,4,3,1,3,5,3,3,4,5,3,1, , , , , , ,6, , , , , , , , , , , , , ,6,7, , , , , , , , , ,3,4,5, , , , ,1,1, ,1, , ,2,14, ,5, 
12766445272,1,3,2,1,2,2,3,2,2,2,2,2,3,5,3,2,3,1,1,1,1,1,1,1,1,5,2,1,1,3,4,1,2,2,1,3,3,4,5,4,1,1, ,1, , , ,5,6, , , , ,11, , , , , , ,4,5,6,7, , , ,11, ,13, , , ,3,4, , , ,8,9,2,2, , , , ,2,14, ,2, 
12766299557,1,4,3,1,2,2,4,4,2,1,3,2,4,4,3,3,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,4,3,5,5,4,0,3,0, , , , , , , , , , , , , ,0, , , , , , , , , , , , , ,0, , , , , , , , , ,2,2, , , , ,2,14, ,17, 
12766294471,1,2,1,2,5,2,2,4,4,4,5,5,4,5,4,5,4,2,1,3,3,3,4,2,2,1,2,4,2,2,2,2,2,2,2,4,3,3,5,5, ,1,0, , , , , , , , , , , , , , , , ,3,4,5,6,7, , , , , , , , ,2,3, ,5,6, , ,9,2,1, , , ,3,2,14, ,2, 
12766235825,1,4,3,1,3,2,4,4,4,1,2,1,4,5,4,2,4,4,5,4,4,3,1,2,2,5,4,1,3,2,4,4,2,3,2,3,2,5,5,4,3,2, , ,2, , ,5,6,7,8,9,10, , , , ,1, , ,4,5, ,7,8,9,10,11, , , , ,2,3,4,5,6, , ,9,2,2, , , , ,2,5, ,4, 
12766192753,1,4,3,1,1,4,4,5,2,1,1,4,4,4,2,2,1,2,2,3,1,1,1,3,3,1,1,1,1,4,4,5,1,1,1,4,4,5,5,3,5,4, , , , ,4,5,6,7,8,9,10,11, ,13, , ,2, , ,5,6,7, ,9,10, , , , ,1,2, ,4,5,6, , ,9,2,2, , , , ,2,14, ,17, 
12766188573,1,4,3,1,4,2,5,3,3,1,4,3,2,4,3,1,2,4,5,1,4,2,3,2,1,3,1,1,2,4,4,2,4,1,1,3,2,5,5,4,1,1, , , ,3, ,5,6,7, , ,10, , , , , , ,3, ,5,6,7, , ,10, , , , , , , ,4,5, , , , ,2,1, ,1, , ,2,4, ,11, 
